"_id",B,L_corona,b,convergent_point,country,county,county_FIPS,divergent_point,k,k_corona,l_corona,lat,lon,metro_area,modified_at,modified_at_corona,name,state,state_FIPS,t0,t0_corona,google_trend,distance,stretch_factor,average_procrustes_distance,first_peak_normal,first_peak_actual,second_peak_normal,second_peak_actual,first_peak_diff,second_peak_diff,google_trend_COVID19,google_trend_Coronavirus
5e88da2b7e859234c8cba986,-0.767991919264393,1519.4996795455947,-0.006203705039393658,37.34011654145681,US,Richmond,36085,19.295350018353172,0.4060525406564836,0.04353268911490966,-852.8550735720859,40.71,-73.99,NYC,20200517,20200521,MTA - Staten Island Buses,New York,36,28.31773327990499,47,36,0.23252614397120192,2.1899072366834154,0.4966050287336718,7.0,6.4,16.575,15.675,-0.6,-0.9,56,79
5e88da2b7e859234c8cba987,-0.752292874243676,100.48562871216768,-0.01394393651267044,39.01014572186858,US,San Diego,06073,18.57738937730164,0.35859691021116546,0.04647272685428218,-182.48799979421656,32.83,-116.76,San Diego,20200517,20200521,MTS,California,06,28.79376754958511,20,33,0.27439751797514944,1.8236129645144201,0.4794738170807834,7.297297297297297,9.307692307692308,15.0,14.725,2.0,-0.275,71,74
5e88da2b7e859234c8cba988,-0.8909669811753786,173.65118195345775,-0.007192152712896965,38.47821627807232,US,San Francisco,06075,13.905222728203109,0.2981778869306012,0.04178639362223947,-106.85513486803113,37.77,-122.41,SF Bay Area,20200517,20200521,MUNI - SFMTA,California,06,26.191719503137712,43,33,0.6929506879676938,3.236900715942631,0.6990348002158725,8.0,7.925,17.0,15.425,-0.075,-1.575,65,78
5e88da2b7e859234c8cba989,-0.8460634283884275,100.48562871216768,0.03941971788501583,38.8347003922639,US,San Diego,06073,18.46946848521173,0.3597859000919121,0.04647272685428218,-182.48799979421656,32.83,-116.76,San Diego,20200517,20200521,NCTD,California,06,28.652084438737816,20,33,,,,,,,,,,71,74
5e88da2b7e859234c8cba98a,-0.5914076013983166,318.8465561566354,-0.009243997448274002,33.148098563498486,US,Erie,36029,25.23326604300675,0.9257458415309674,0.05214283652560005,-138.58696826479797,43.01,-78.49,Buffalo,20200517,20200521,NFTA,New York,36,29.19068230325262,52,50,0.5210832379756515,1.9711519851662374,0.6354255384358355,7.157894736842105,7.884615384615385,15.1,14.675,0.6666666666666666,-0.425,60,64
5e88da2b7e859234c8cba98b,-0.6840464142070556,4489.383501964367,-0.005466237828755127,38.90260857676096,US,Nassau,36059,19.46653943795252,0.37698586272411727,0.04114290552347331,-2966.513967784156,40.72,-73.7,NYC,20200517,20200521,NICE Bus,New York,36,29.18457400735674,43,36,0.15464808823380444,1.8142088896337265,0.43111126005630346,7.0,6.8,16.5,15.875,-0.2,-0.625,56,79
5e88da2b7e859234c8cba98c,-0.6907997247291521,,0.009375781977061362,40.4257801644659,US,New Jersey,,18.41640138692466,0.33290913688740814,,,,,New Jersey,20200517,,NJ Transit - Bus,New Jersey,,29.42109077569528,,,0.15265583809524705,1.5934118668303539,0.3752219680045226,7.0,6.825,15.325,15.75,-0.175,0.425,,
5e88da2b7e859234c8cba98d,-0.6717191457374704,,0.011890844984606373,39.45066456233275,US,New Jersey,,18.723832021705398,0.3535090698444712,,,,,New Jersey,20200517,,NJ Transit - Rail,New Jersey,,29.087248292019073,,,0.12023318470894963,1.6143453616413412,0.38412238421975103,7.0,6.675,15.7,15.725,-0.325,0.025,,
5e88da2b7e859234c8cba98e,-0.7377733258052661,2890.2406667212877,-0.0029949450285471336,43.630988620795556,US,New York,36061,12.775582799196231,0.23746643731161618,0.038018792027449365,-2026.8882441371613,40.71,-73.99,NYC,20200517,20200521,NY Waterway,New York,36,28.203285709995892,40,36,0.14686802320563758,2.0291801603621025,0.5821358536152298,7.0,6.425,17.0,15.875,-0.575,-1.125,56,79
5e88da2b7e859234c8cba98f,-0.7629118666069012,34.23674088193338,0.004669154480010157,39.24579025378567,US,Orange,06059,18.24066638981977,0.3488255217970366,0.045877655264671524,-128.67130612049743,33.84,-118,Los Angeles,20200517,20200521,OCTA,California,06,28.74322832180272,4,38,0.08867604923483019,1.9936664893383578,0.36118404372239016,7.0,8.175,15.175,15.5,1.175,0.325,62,73
5e88da2b7e859234c8cba990,-0.5915840110090435,163.6257550628714,-0.027186434292944504,35.25393080272246,US,San Bernardino,06071,18.8121427941766,0.44564029705594754,0.0574072434244852,-74.71240471690926,34.14,-117.61,Los Angeles,20200517,20200521,Omnitrans,California,06,27.03303679844953,53,38,,,,,,,,,,62,73
5e88da2b7e859234c8cba991,-0.6342317536219002,242.3448677511939,0.0048509498152454365,35.722793866459796,US,Allegheny,42003,20.807129841144256,0.4912368151912895,0.040069262747596486,-110.46000189201676,40.54,-79.83,Pittsburgh,20200517,20200521,PAAC,Pennsylvania,42,28.264961853802024,52,35,0.19305161693965667,1.759259985547018,0.42527159420206573,7.225,7.206896551724138,15.925,15.05,0.034482758620689655,-0.875,59,73
5e88da2b7e859234c8cba992,-0.7234711008967402,128.43065018144563,0.02075872346862908,36.29006776656655,US,Cook,17031,21.749818713721222,0.5039200680558822,0.059125145810948986,-1071.169221304606,42.09,-87.98,Chicago,20200517,20200521,Pace Bus,Illinois,17,29.019943240143885,2,48,0.25793327869509636,1.7822229598863397,0.505645951106556,7.125,8.65,16.875,15.5,1.525,-1.375,63,72
5e88da2b7e859234c8cba993,-0.6780898458849499,,0.060515034432182056,35.617430616582396,US,"San Diego, Orange, Los Angeles, San Luis Obispo, Ventura, Santa Barbara",,18.56492264548019,0.4296800977707267,,,,,California,20200517,,Pacific Surfliner,California,,27.091176631031296,,,0.2321393209281337,1.9200451921562423,0.4494429664726817,7.0,8.425,15.925,15.55,1.425,-0.375,,
5e88da2b7e859234c8cba994,-0.5328626619194823,1527.1825607108397,0.02134428424724215,47.283593630956844,US,Miami-Dade,12086,15.735992483996394,0.23225611538978286,0.04626517193649244,-773.880304510249,25.86,-80.29,Miami,20200517,20200521,Palm Tran,Florida,12,31.50979305747662,50,37,0.10477592852645308,1.331477956036963,0.3774373643458289,7.425,8.256410256410257,15.625,15.675,0.8461538461538461,0.05,54,76
5e88da2b7e859234c8cba995,-0.7722792303627611,99.95676701915579,-0.0036135115908260424,34.595465457057976,US,Los Angeles,06037,19.789263161936464,0.49486851160162126,0.058253938519489706,-693.6242804686166,33.97,-118.24,Los Angeles,20200517,20200521,Pasadena Transit,California,06,27.192364309497222,4,38,0.3112133284644178,2.8073161951445624,0.6628703141945261,7.375,7.775,15.5,15.575,0.4,0.075,62,73
5e88da2b7e859234c8cba996,-0.46125629733921186,953.5532433380139,-0.029996435118744922,32.80066681394531,US,Philadelphia,42101,21.803988084651355,0.666303296898238,0.052230347499805735,-596.2302189195584,39.95,-75.16,Philadelphia,20200517,20200521,PATCO,Pennsylvania,42,27.302327449298335,47,35,0.20965339108690084,1.7412686432962012,0.47347636231486573,7.025,8.0,15.425,15.575,0.975,0.15,63,72
5e88da2b7e859234c8cba997,-0.7546434164305217,2890.2406667212877,0.007138065346979166,38.002118707217406,US,New York,36061,18.595811151115065,0.3775640095920911,0.038018792027449365,-2026.8882441371613,40.71,-73.99,NYC,20200517,20200521,PATH,New York,36,28.298964929166235,40,36,0.21484071036348495,1.9700795243770544,0.5942371330123732,7.1,6.175,16.825,15.5,-0.925,-1.325,56,79
5e88da2b7e859234c8cba998,-0.7911938833080884,322.9621301300111,0.01183029313095346,43.49843978169337,US,King,53033,6.73588902478123,0.19930943695145087,0.03216540648866528,-764.5281242262804,47.3,-122.26,Seattle,20200517,20200521,Pierce Transit,Washington,53,25.1171644032373,0,32,0.3666091325869751,2.5003478904438867,0.47566603316637046,7.175,8.3,16.3,15.625,1.125,-0.675,74,78
5e88da2b7e859234c8cba999,-0.8853949922162048,173.65118195345775,-0.01891449168521012,37.165620976751256,US,San Francisco,06075,12.5701908410255,0.2979058813700672,0.04178639362223947,-106.85513486803113,37.77,-122.41,SF Bay Area,20200517,20200521,PresidiGo,California,06,24.86790590888838,43,33,,,,,,,,,,65,78
5e88da2b7e859234c8cba99a,-0.5036405406041727,147.43378949623738,0.0190783031226607,49.447579865957266,US,Hillsborough,12057,19.502196583969535,0.24468290231124168,0.03834942180988769,-106.98954918001232,27.76,-82.26,Tampa,20200517,20200521,PSTA,Florida,12,34.4748882249634,40,30,0.0432780304813522,1.144690799722106,0.384932859684419,7.15,8.5,15.875,15.325,1.35,-0.55,58,70
5e88da2b7e859234c8cba99b,-0.7994027978231815,62.21240117765487,0.0005502153086783063,38.1349531575179,US,Providence,44007,19.497729905445887,0.3931445791660349,0.07838315273374473,-113.61408557092113,41.95,-71.45,Providence,20200517,20200521,RIPTA,Rhode Island,44,28.816341531481893,39,34,0.5764902433589499,2.1023181591177647,0.6253606939260999,7.275,9.923076923076923,15.05,14.425,2.641025641025641,-0.625,59,70
5e88da2b7e859234c8cba99c,-0.6999502759394437,211.216244910006,-0.0021373245908573816,37.34535222051725,US,Riverside,06065,17.629808819646698,0.37164196508708763,0.058123757063924274,-146.4019562114096,33.99,-117.53,Los Angeles,20200517,20200521,Riverside Transit Agency,California,06,27.487580520081973,46,38,0.194860844769941,2.1791779440641084,0.4968906855129068,7.105263157894737,8.4,15.325,15.575,1.3157894736842106,0.25,62,73
5e88da2b7e859234c8cba99d,-0.6502141458738293,376.0993557870508,-0.01625680557261418,40.96437632211263,US,Clark,32003,21.08820715807215,0.368638605950052,0.04499483758430442,-246.6216956915295,36.14,-115.28,Las Vegas,20200517,20200521,RTC Southern Nevada,Nevada,32,31.02629174009239,43,39,0.0712703676682156,1.3411143034029902,0.31948922147449677,7.0,7.46875,14.875,14.4,-0.2,-0.475,53,70
5e88da2b7e859234c8cba99e,-0.7894939298622256,131.6784161135991,0.000006382213121417664,39.44160846446013,US,Denver,08031,17.553046619467057,0.33474667473118364,0.058305727872824106,-77.89760062587311,39.59,-105.01,Denver,20200517,20200521,RTD,Colorado,08,28.497327541963593,44,46,0.5336687604655259,2.3147821279329106,0.5302115568561538,7.125,7.666666666666667,16.0,15.075,0.5384615384615384,-0.925,76,76
5e88da2b7e859234c8cba99f,-0.8146289071561468,144.51460651261235,-0.006784991051302388,38.0431852709938,US,San Mateo,06081,14.669845669878127,0.3134820875964831,0.038111551613191234,-96.0563982395127,37.5,-122.3,SF Bay Area,20200517,20200521,SamTrans,California,06,26.356515470435966,40,33,0.5502079489337447,2.3868229416151783,0.6181308274426913,7.3,8.825,16.5,15.075,1.525,-1.425,65,78
5e88da2b7e859234c8cba9a0,-0.6890050306500659,99.95676701915579,-0.03729394513692412,34.014537446095616,US,Los Angeles,06037,20.930501439772417,0.5600048248658341,0.058253938519489706,-693.6242804686166,33.97,-118.24,Los Angeles,20200517,20200521,Santa Clarita Transit,California,06,27.47251944293402,4,38,0.15785100724742884,2.7148999612443707,0.4615179430330181,7.0,6.5,16.475,16.375,-0.5,-0.1,62,73
5e88da2b7e859234c8cba9a1,-0.8684247248615613,28.761996107834612,-0.015740595223649786,37.699840135943404,US,Santa Cruz,06087,14.91115814531496,0.3215246627809576,0.0330492348863564,-15.073615895330885,36.97,-121.89,Santa Cruz,20200517,20200521,Santa Cruz Metro,California,06,26.305499140629184,47,37,0.20758034824189253,3.0533975695692814,0.6992716256607211,8.31578947368421,8.55,16.525,15.775,0.15789473684210525,-0.75,65,67
5e88da2b7e859234c8cba9a2,-0.6399287145373809,953.5532433380139,-0.028026137721520523,37.822450172649674,US,Philadelphia,42101,20.290024575047852,0.4179184021896854,0.052230347499805735,-596.2302189195584,39.95,-75.16,Philadelphia,20200517,20200521,SEPTA - Bus,Pennsylvania,42,29.056237373848763,47,35,0.5757024704194874,1.9317715222547323,0.4912945402555187,7.0,7.5,15.0,14.9,0.5,-0.1,63,72
5e88da2b7e859234c8cba9a3,-0.577700883553535,953.5532433380139,-0.03252975773032616,35.2054178456685,US,Philadelphia,42101,21.786490039849227,0.5460289673130069,0.052230347499805735,-596.2302189195584,39.95,-75.16,Philadelphia,20200517,20200521,SEPTA - Rail,Pennsylvania,42,28.495953942758863,47,35,0.3863017349693376,1.8347815258247584,0.4810278543298064,7.0,7.666666666666667,15.0,15.15,0.6666666666666666,0.15,63,72
5e88da2b7e859234c8cba9a4,-0.6916290781557175,492.64456012847825,0.03958156347267414,31.973179892465804,US,New Haven,09009,26.20976601638488,1.2713165234702313,0.061116315905658324,-259.5845663064261,41.34,-73.06,New Haven,20200517,20200521,Shore Line East,Connecticut,09,29.091472954425342,52,41,,,,,,,,,,65,72
5e88da2b7e859234c8cba9a5,-0.7274296464085845,2684.2417053633994,0.04898427590322853,49.17820052685944,US,Wayne,26163,13.783652474720807,0.20701276596231513,0.040307239264619626,-1466.4272185478494,42.25,-83.21,Detroit,20200517,20200521,SMART,Michigan,26,31.480926500790126,48,46,0.10375334450125683,1.5322797659655436,0.3930262148136444,8.0,8.91891891891892,15.625,15.475,0.918918918918919,-0.15,68,79
5e88da2b7e859234c8cba9a6,-0.7418113001615256,322.9621301300111,0.035486818248779896,38.50397519406634,US,King,53033,12.784299329583554,0.28488396707897773,0.03216540648866528,-764.5281242262804,47.3,-122.26,Seattle,20200517,20200521,Sound Transit,Washington,53,25.644137261824948,0,32,,,,,,,,,,74,78
5e88da2b7e859234c8cba9a7,-0.7076088561564161,4010.2707694841683,0.03553388909530592,39.36742071859495,US,Suffolk,36103,19.888466142410373,0.3761558795982617,0.04404226833105742,-2387.7683950401542,40.81,-73.04,NYC,20200517,20200521,Suffolk County Transit,New York,36,29.62794343050266,46,36,0.14894869318967474,1.4593760807606149,0.5252780501610227,7.0,7.775,16.525,15.925,0.775,-0.6,56,79
5e88da2b7e859234c8cba9a8,-0.6299716087988786,127.18460852947199,-0.006857583754249492,35.94706749051408,US,Hamilton,39061,19.663269147983797,0.44996401565120087,0.05576173026825601,-42.78660852711179,39.13,-84.71,Cincinnati,20200517,20200521,TANK,Ohio,39,27.80516831924894,57,48,,,,,,,,,,57,69
5e88da2b7e859234c8cba9a9,-0.7055867667674808,76.22016054423071,0.028929562027183497,47.39817600674692,US,Jefferson,21111,15.389114823031118,0.22890778489894834,0.05669066595314468,-43.463005034399586,38.25,-85.48,Louisville,20200517,20200521,TARC,Kentucky,21,31.39364541488902,47,38,0.19334658607827143,1.4848330541870915,0.4241051431429373,7.945945945945946,8.555555555555555,15.8,15.0,0.7575757575757576,-0.8,57,60
5e88da2b7e859234c8cba9aa,-0.9312587033917952,45.663099179370064,-0.017520174999475287,37.34917154108159,US,Tompkins,36109,21.030406574274174,0.44899986654399143,0.028973977221443126,-22.891694362951817,42.49,-76.29,Ithaca,20200517,20200521,TCAT,New York,36,29.18978905767788,52,31,0.746754834440813,2.397604864929578,1.1063408708283877,8.275,9.282051282051283,17.675,15.125,1.0,-2.55,58,69
5e88da2b7e859234c8cba9ab,-0.9570212846121923,16.604514692327978,0.032088600039062526,45.6598795584883,US,Kent,26081,10.216546243443947,0.20672782740638018,0.09190801831683101,-5.493231106259732,42.95,-85.48,Grand Rapids,20200517,20200521,The Rapid,Michigan,26,27.93821290096612,50,42,,,,,,,,,,65,73
5e88da2b7e859234c8cba9ac,-0.9761749669696554,202.79855937227367,0.04354722983666261,39.89428827383276,US,Washtenaw,26161,13.988618154464135,0.2828385931920402,0.038501243426985556,-100.86653522540985,42.27,-83.73,Ann Arbor,20200517,20200521,The Ride,Michigan,26,26.941453214148446,50,46,0.5637267788137373,4.138954192134932,0.8953661390944719,8.0,9.108108108108109,17.0,15.075,1.1081081081081081,-1.925,68,79
5e88da2b7e859234c8cba9ad,-0.7740161464732215,112.86089394527421,-0.0046338592263140245,40.4228841752851,US,Honolulu,15003,21.074871147777507,0.37870158976232465,0.02979415180187044,-69.16449965766071,21.38,-157.92,Oahu,20200517,20200521,TheBus,Hawaii,15,30.748877661531303,45,41,,,,,,,,,,93,76
5e88da2b7e859234c8cba9ae,-0.7013782443216404,99.95676701915579,0.016062305626923384,35.91040832630158,US,Los Angeles,06037,18.16324447342698,0.41286164668347725,0.058253938519489706,-693.6242804686166,33.97,-118.24,Los Angeles,20200517,20200521,Torrance Transit,California,06,27.036826399864278,4,38,0.13143719600592246,2.272480481823407,0.4107973396570524,7.0,7.7,16.375,15.425,0.7,-0.95,62,73
5e88da2b7e859234c8cba9af,-0.7592632602704333,69.44387746108522,-0.011782810139861313,40.298713299773766,US,Multnomah,41051,17.982584682473178,0.3283330822255137,0.04862662161845397,-37.703948017056234,45.55,-122.27,Portland,20200517,20200521,TriMet,Oregon,41,29.14064899112347,48,34,0.4264508626001818,1.9370743143726992,0.6008932339302968,7.75,7.8,16.1,15.4,0.05,-0.7,67,73
5e88da2b7e859234c8cba9b0,-0.501178857967525,1527.1825607108397,0.02679169931727642,40.245679604254505,US,Miami-Dade,12086,20.445735883515468,0.3700577837796908,0.04626517193649244,-773.880304510249,25.86,-80.29,Miami,20200517,20200521,Tri-Rail,Florida,12,30.345707743884986,50,37,0.15311859308365422,1.3773569494811568,0.4072606449762371,7.175,7.875,16.1,15.8,0.7,-0.3,54,76
5e88da2b7e859234c8cba9b1,-1.003683313201296,202.79855937227367,0.04935225453700173,39.73495620356071,US,Washtenaw,26161,12.071860196222952,0.2648699657592824,0.038501243426985556,-100.86653522540985,42.27,-83.73,Ann Arbor,20200517,20200521,U-M Transit,Michigan,26,25.903408199891828,50,46,,,,,,,,,,68,79
5e88da2b7e859234c8cba9b2,-0.9723848791614694,127.84391888181116,0.00016999518014489636,37.14206382358424,US,Alameda,06001,16.13961428672249,0.3488699391658739,0.04629239163504061,-90.22552235741328,37.77,-122.27,SF Bay Area,20200517,20200521,University of California Berkeley - Bear Transit,California,06,26.640839055153364,41,33,0.7554835134524094,3.4919084008625667,0.9049246346308099,8.575,8.631578947368421,17.175,15.5,0.07894736842105263,-1.675,65,78
5e88da2b7e859234c8cba9b3,-0.7322862924030433,217.25749373956214,-0.029839682299289343,37.23145353309259,US,Salt Lake,49035,17.82152706131709,0.3774936140491754,0.05169946098349967,-102.28175868937447,40.59,-112.1,Salt Lake City,20200517,20200521,UTA,Utah,49,27.52649029720484,50,33,0.1965509114702023,2.606915958842621,0.5656263018416963,8.051282051282051,7.7368421052631575,16.575,15.875,-0.2972972972972973,-0.7,63,70
5e88da2b7e859234c8cba9b4,-0.6103617243795816,42.40786177266197,0.01915847390954736,42.714266537713755,US,Maricopa,04013,16.574676254732154,0.2803075034052725,0.048831678282360985,-188.20278019760858,33.45,-112.06,Phoenix,20200517,20200521,Valley Metro,Arizona,04,29.644471396222954,4,35,,,,,,,,,,61,73
5e88da2b7e859234c8cba9b5,-0.4687099637720602,170.56941960397316,0.013220085692341458,40.462942557286674,US,Bexar,48029,19.16960230095512,0.34410398763437694,0.04750652052778867,-77.82991369062486,29.28,-98.73,San Antonio,20200517,20200521,VIA,Texas,48,29.816272429120897,52,33,,,,,,,,,,53,59
5e88da2b7e859234c8cba9b6,-0.9587247051122,131.6784161135991,-0.00398553402735355,38.35339045700657,US,Denver,08031,15.691041588917681,0.32331702838520415,0.058305727872824106,-77.89760062587311,39.59,-105.01,Denver,20200517,20200521,Via Mobility Services - Boulder,Colorado,08,27.022216022962123,44,46,0.5513186428289877,3.986258296898716,0.8942200620765232,8.487179487179487,8.5,16.075,15.125,-0.02564102564102564,-0.95,76,76
5e88da2b7e859234c8cba9b7,-0.8204821624584424,303.37329677041896,-0.017855298731927344,37.42337859183388,US,Santa Clara,06085,15.882433263982138,0.3401486416097793,0.024289218174565523,-477.567730670263,37.36,-122.14,SF Bay Area,20200517,20200521,VTA,California,06,26.65290592790801,5,33,0.4266397566071416,3.370341291345751,0.5793989864102961,7.875,8.76923076923077,16.475,15.125,0.8974358974358975,-1.35,65,78
5e88da2b7e859234c8cba9b8,-0.8206573734309224,99.95676701915579,0.023316556226632534,35.90968380995501,US,Los Angeles,06037,20.35663138100868,0.4711051625224721,0.058253938519489706,-693.6242804686166,33.97,-118.24,Los Angeles,20200517,20200521,West Hollywood - WeHo,California,06,28.133157595481848,4,38,0.25458568172878554,2.3477801717449083,0.6835449673136621,7.5,7.775,16.925,15.675,0.275,-1.25,62,73
5e88da2b7e859234c8cba9b9,-0.7652580832686879,250.85088279263266,-0.0038982914042668343,48.37359958026996,US,Washington,11001,17.354249341944914,0.2362113724486234,0.05604916058811497,-154.47847306629518,38.89,-77.03,Washington D.C.,20200517,20200521,WMATA,D.C,11,32.86392446110744,46,27,0.23423924707242233,1.2280661338697805,0.37554460495347947,7.525,6.425,15.575,15.05,-1.1,-0.525,60,76
